"MONTH","DAY","DAY_OF_WEEK","AIRLINE","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","SCHEDULED_TIME","DISTANCE","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","MAXTEMP","MINTEMP","PRECIPITATION","ID"
"4","2","4","DL","ATL","TPA",2045,88,406,2213,2204,"0",76,59,0.07,388529
"4","2","4","DL","ATL","TPA",2150,89,406,2319,2333,"1",76,59,0.07,388620
"4","2","4","WN","ATL","TPA",2210,85,406,2335,2321,"0",76,59,0.07,388660
"4","2","4","DL","ATL","TPA",2310,83,406,33,18,"0",76,59,0.07,388699
"4","20","1","DL","TPA","ATL",520,85,406,645,645,"0",77,59,0,388714
"4","20","1","WN","TPA","ATL",615,90,406,745,750,"1",77,59,0,388842
"4","20","1","DL","TPA","ATL",620,88,406,748,743,"0",77,59,0,388853
"4","20","1","DL","ATL","TPA",725,81,406,846,841,"0",77,59,0,388970
"4","20","1","DL","TPA","ATL",730,101,406,911,914,"1",77,59,0,388999
"4","20","1","WN","TPA","ATL",815,90,406,945,958,"1",77,59,0,389065
"4","20","1","WN","ATL","TPA",825,90,406,955,949,"0",77,59,0,389101
"4","20","1","DL","TPA","ATL",825,102,406,1007,1017,"1",77,59,0,389106
"4","20","1","DL","ATL","TPA",830,80,406,950,1235,"1",77,59,0,389129
"4","20","1","DL","ATL","TPA",930,85,406,1055,1050,"0",77,59,0,389234
"4","20","1","DL","TPA","ATL",940,94,406,1114,1103,"0",77,59,0,389263
"4","20","1","WN","ATL","TPA",1025,90,406,1155,1206,"1",77,59,0,389374
"4","20","1","DL","ATL","TPA",1025,88,406,1153,1151,"0",77,59,0,389381
"4","20","1","DL","TPA","ATL",1040,92,406,1212,1459,"1",77,59,0,389404
"4","20","1","WN","TPA","ATL",1110,90,406,1240,1241,"1",77,59,0,389486
"4","20","1","DL","ATL","TPA",1135,83,406,1258,1254,"0",77,59,0,389537
"4","20","1","DL","TPA","ATL",1140,95,406,1315,1309,"0",77,59,0,389543
"4","20","1","DL","ATL","TPA",1230,85,406,1355,1353,"0",77,59,0,389662
"4","20","1","DL","TPA","ATL",1245,95,406,1420,1418,"0",77,59,0,389694
"4","20","1","WN","TPA","ATL",1315,95,406,1450,1504,"1",77,59,0,389739
"4","20","1","DL","ATL","TPA",1330,88,406,1458,1457,"0",77,59,0,389761
"4","20","1","WN","ATL","TPA",1350,95,406,1525,1525,"0",77,59,0,389812
"4","20","1","DL","TPA","ATL",1350,96,406,1526,1516,"0",77,59,0,389817
"4","20","1","WN","TPA","ATL",1425,95,406,1600,1600,"0",77,59,0,389897
"4","20","1","DL","ATL","TPA",1430,85,406,1555,1621,"1",77,59,0,389906
"4","20","1","DL","TPA","ATL",1445,99,406,1624,1618,"0",77,59,0,389927
"4","20","1","WN","ATL","TPA",1525,95,406,1700,1757,"1",77,59,0,390029
"4","20","1","DL","ATL","TPA",1535,85,406,1700,1739,"1",77,59,0,390060
"4","20","1","DL","TPA","ATL",1540,94,406,1714,1730,"1",77,59,0,390068
"4","20","1","WN","ATL","TPA",1630,95,406,1805,1838,"1",77,59,0,390179
"4","20","1","DL","ATL","TPA",1635,88,406,1803,1807,"1",77,59,0,390200
"4","20","1","DL","TPA","ATL",1645,101,406,1826,1847,"1",77,59,0,390217
"4","20","1","WN","TPA","ATL",1650,95,406,1825,1854,"1",77,59,0,390225
"4","20","1","DL","ATL","TPA",1735,87,406,1902,1911,"1",77,59,0,390324
"4","20","1","DL","TPA","ATL",1755,101,406,1936,2009,"1",77,59,0,390376
"4","20","1","DL","TPA","ATL",1845,104,406,2029,2023,"0",77,59,0,390465
"4","20","1","DL","ATL","TPA",1859,85,406,2024,2040,"1",77,59,0,390482
"4","20","1","DL","TPA","ATL",1945,95,406,2120,2125,"1",77,59,0,390595
"4","20","1","WN","TPA","ATL",2000,95,406,2135,2141,"1",77,59,0,390618
"4","20","1","WN","ATL","TPA",2025,90,406,2155,2133,"0",77,59,0,390645
"4","20","1","DL","ATL","TPA",2040,87,406,2207,2209,"1",77,59,0,390668
"4","20","1","DL","ATL","TPA",2150,88,406,2318,2322,"1",77,59,0,390772
"4","20","1","WN","ATL","TPA",2215,90,406,2345,2325,"0",77,59,0,390796
"4","20","1","DL","ATL","TPA",2310,82,406,32,40,"1",77,59,0,390849
"4","21","2","DL","TPA","ATL",520,85,406,645,637,"0",71,49,0,390862
"4","21","2","WN","TPA","ATL",615,90,406,745,749,"1",71,49,0,390985
"4","21","2","DL","TPA","ATL",620,88,406,748,745,"0",71,49,0,391000
"4","21","2","DL","ATL","TPA",725,81,406,846,850,"1",71,49,0,391106
"4","21","2","DL","TPA","ATL",730,101,406,911,859,"0",71,49,0,391135
"4","21","2","WN","TPA","ATL",815,90,406,945,947,"1",71,49,0,391204
"4","21","2","WN","ATL","TPA",825,90,406,955,950,"0",71,49,0,391241
"4","21","2","DL","TPA","ATL",825,102,406,1007,953,"0",71,49,0,391245
"4","21","2","DL","ATL","TPA",830,80,406,950,946,"0",71,49,0,391262
"4","21","2","DL","ATL","TPA",930,85,406,1055,1037,"0",71,49,0,391376
"4","21","2","DL","TPA","ATL",940,94,406,1114,1113,"0",71,49,0,391395
"4","21","2","WN","ATL","TPA",1025,90,406,1155,1139,"0",71,49,0,391512
"4","21","2","DL","ATL","TPA",1025,88,406,1153,1145,"0",71,49,0,391517
"4","21","2","DL","TPA","ATL",1040,92,406,1212,1201,"0",71,49,0,391543
"4","21","2","WN","TPA","ATL",1110,90,406,1240,1249,"1",71,49,0,391625
"4","21","2","DL","ATL","TPA",1135,83,406,1258,1312,"1",71,49,0,391677
"4","21","2","DL","TPA","ATL",1140,95,406,1315,1258,"0",71,49,0,391685
"4","21","2","DL","ATL","TPA",1235,85,406,1400,1402,"1",71,49,0,391807
"4","21","2","DL","TPA","ATL",1245,95,406,1420,1421,"1",71,49,0,391832
"4","21","2","WN","TPA","ATL",1315,95,406,1450,1457,"1",71,49,0,391880
"4","21","2","DL","ATL","TPA",1330,88,406,1458,1448,"0",71,49,0,391900
"4","21","2","WN","ATL","TPA",1350,95,406,1525,1513,"0",71,49,0,391953
"4","21","2","DL","TPA","ATL",1350,96,406,1526,1533,"1",71,49,0,391958
"4","21","2","WN","TPA","ATL",1425,95,406,1600,1554,"0",71,49,0,392039
"4","21","2","DL","ATL","TPA",1430,85,406,1555,1543,"0",71,49,0,392046
"4","21","2","DL","TPA","ATL",1455,99,406,1634,1618,"0",71,49,0,392091
"4","21","2","WN","ATL","TPA",1525,95,406,1700,1651,"0",71,49,0,392171
"4","21","2","DL","ATL","TPA",1535,85,406,1700,1655,"0",71,49,0,392200
"4","21","2","DL","TPA","ATL",1540,94,406,1714,1706,"0",71,49,0,392209
"4","21","2","WN","ATL","TPA",1630,95,406,1805,1748,"0",71,49,0,392326
"4","21","2","DL","ATL","TPA",1635,88,406,1803,1800,"0",71,49,0,392347
"4","21","2","DL","TPA","ATL",1645,101,406,1826,1814,"0",71,49,0,392362
"4","21","2","WN","TPA","ATL",1650,95,406,1825,1817,"0",71,49,0,392371
"4","21","2","DL","ATL","TPA",1735,87,406,1902,1854,"0",71,49,0,392469
"4","21","2","DL","TPA","ATL",1755,101,406,1936,1917,"0",71,49,0,392523
"4","21","2","DL","TPA","ATL",1845,104,406,2029,2013,"0",71,49,0,392610
"4","21","2","DL","ATL","TPA",1859,85,406,2024,2012,"0",71,49,0,392630
"4","21","2","DL","TPA","ATL",1945,95,406,2120,2110,"0",71,49,0,392740
"4","21","2","WN","TPA","ATL",2000,95,406,2135,2143,"1",71,49,0,392761
"4","21","2","WN","ATL","TPA",2025,90,406,2155,2139,"0",71,49,0,392788
"4","21","2","DL","ATL","TPA",2040,87,406,2207,2207,"0",71,49,0,392815
"4","21","2","DL","ATL","TPA",2150,88,406,2318,2307,"0",71,49,0,392916
"4","21","2","WN","ATL","TPA",2215,90,406,2345,2332,"0",71,49,0,392949
"4","21","2","DL","ATL","TPA",2310,82,406,32,33,"1",71,49,0,392990
"4","22","3","DL","TPA","ATL",520,85,406,645,635,"0",79,51,0,392999
"4","22","3","WN","TPA","ATL",615,90,406,745,738,"0",79,51,0,393124
"4","22","3","DL","TPA","ATL",620,88,406,748,749,"1",79,51,0,393136
"4","22","3","DL","ATL","TPA",725,81,406,846,843,"0",79,51,0,393246
"4","22","3","DL","TPA","ATL",730,101,406,911,904,"0",79,51,0,393275
"4","22","3","WN","TPA","ATL",815,90,406,945,949,"1",79,51,0,393342
"4","22","3","WN","ATL","TPA",825,90,406,955,944,"0",79,51,0,393381
"4","22","3","DL","TPA","ATL",825,102,406,1007,953,"0",79,51,0,393382
"4","22","3","DL","ATL","TPA",830,80,406,950,946,"0",79,51,0,393405
"4","22","3","DL","ATL","TPA",930,85,406,1055,1046,"0",79,51,0,393515
"4","22","3","DL","TPA","ATL",940,94,406,1114,1105,"0",79,51,0,393538
"4","22","3","WN","ATL","TPA",1025,90,406,1155,1147,"0",79,51,0,393651
"4","22","3","DL","ATL","TPA",1025,88,406,1153,1141,"0",79,51,0,393655
"4","22","3","DL","TPA","ATL",1040,92,406,1212,1158,"0",79,51,0,393681
"4","22","3","WN","TPA","ATL",1110,90,406,1240,1234,"0",79,51,0,393762
"4","22","3","DL","ATL","TPA",1135,83,406,1258,1247,"0",79,51,0,393812
"4","22","3","DL","TPA","ATL",1140,95,406,1315,1307,"0",79,51,0,393821
"4","22","3","DL","ATL","TPA",1230,85,406,1355,1339,"0",79,51,0,393932
"4","22","3","DL","TPA","ATL",1245,95,406,1420,1418,"0",79,51,0,393973
"4","22","3","WN","TPA","ATL",1315,95,406,1450,1437,"0",79,51,0,394017
"4","22","3","DL","ATL","TPA",1330,88,406,1458,1458,"0",79,51,0,394038
"4","22","3","DL","TPA","ATL",1350,96,406,1526,1515,"0",79,51,0,394083
"4","22","3","WN","ATL","TPA",1350,95,406,1525,1510,"0",79,51,0,394092
"4","22","3","WN","TPA","ATL",1425,95,406,1600,1550,"0",79,51,0,394175
"4","22","3","DL","ATL","TPA",1430,85,406,1555,1550,"0",79,51,0,394180
"4","22","3","DL","TPA","ATL",1445,99,406,1624,1608,"0",79,51,0,394199
"4","22","3","WN","ATL","TPA",1525,95,406,1700,1702,"1",79,51,0,394306
"4","22","3","DL","ATL","TPA",1535,85,406,1700,1647,"0",79,51,0,394334
"4","22","3","DL","TPA","ATL",1540,94,406,1714,1711,"0",79,51,0,394342
"4","22","3","WN","ATL","TPA",1630,95,406,1805,1746,"0",79,51,0,394460
"4","22","3","DL","ATL","TPA",1635,88,406,1803,1759,"0",79,51,0,394480
"4","22","3","DL","TPA","ATL",1645,101,406,1826,1818,"0",79,51,0,394492
"4","22","3","WN","TPA","ATL",1650,95,406,1825,1826,"1",79,51,0,394505
"4","22","3","DL","ATL","TPA",1735,87,406,1902,1853,"0",79,51,0,394597
"4","22","3","DL","TPA","ATL",1755,101,406,1936,1916,"0",79,51,0,394659
"4","22","3","DL","TPA","ATL",1845,104,406,2029,2025,"0",79,51,0,394749
"4","22","3","DL","ATL","TPA",1859,85,406,2024,2033,"1",79,51,0,394766
"4","22","3","DL","TPA","ATL",1945,95,406,2120,2109,"0",79,51,0,394879
"4","22","3","WN","TPA","ATL",2000,95,406,2135,2133,"0",79,51,0,394901
"4","22","3","WN","ATL","TPA",2025,90,406,2155,2133,"0",79,51,0,394926
"4","22","3","DL","ATL","TPA",2040,87,406,2207,2205,"0",79,51,0,394952
"4","22","3","DL","ATL","TPA",2150,88,406,2318,2325,"1",79,51,0,395051
"4","22","3","WN","ATL","TPA",2215,90,406,2345,2343,"0",79,51,0,395088
"4","22","3","DL","ATL","TPA",2310,82,406,32,41,"1",79,51,0,395132
"4","23","4","DL","TPA","ATL",520,85,406,645,642,"0",69,55,0,395144
"4","23","4","WN","TPA","ATL",615,90,406,745,744,"0",69,55,0,395270
"4","23","4","DL","TPA","ATL",620,88,406,748,750,"1",69,55,0,395284
"4","23","4","DL","ATL","TPA",725,81,406,846,841,"0",69,55,0,395394
"4","23","4","DL","TPA","ATL",730,101,406,911,859,"0",69,55,0,395421
"4","23","4","WN","TPA","ATL",815,90,406,945,955,"1",69,55,0,395490
"4","23","4","WN","ATL","TPA",825,90,406,955,950,"0",69,55,0,395526
"4","23","4","DL","TPA","ATL",825,102,406,1007,1007,"0",69,55,0,395527
"4","23","4","DL","ATL","TPA",830,80,406,950,958,"1",69,55,0,395552
"4","23","4","DL","ATL","TPA",930,85,406,1055,1039,"0",69,55,0,395658
"4","23","4","DL","TPA","ATL",940,94,406,1114,1103,"0",69,55,0,395687
"4","23","4","WN","ATL","TPA",1025,90,406,1155,1211,"1",69,55,0,395798
"4","23","4","DL","ATL","TPA",1025,88,406,1153,1155,"1",69,55,0,395804
"4","23","4","DL","TPA","ATL",1040,92,406,1212,1218,"1",69,55,0,395830
"4","23","4","WN","TPA","ATL",1110,90,406,1240,1300,"1",69,55,0,395911
"4","23","4","DL","ATL","TPA",1135,83,406,1258,1254,"0",69,55,0,395964
"4","23","4","DL","TPA","ATL",1140,95,406,1315,1321,"1",69,55,0,395972
"4","23","4","DL","ATL","TPA",1230,85,406,1355,1350,"0",69,55,0,396088
"4","23","4","DL","TPA","ATL",1245,95,406,1420,1412,"0",69,55,0,396123
"4","23","4","WN","TPA","ATL",1315,95,406,1450,1449,"0",69,55,0,396169
"4","23","4","DL","ATL","TPA",1330,88,406,1458,1442,"0",69,55,0,396191
"4","23","4","WN","ATL","TPA",1350,95,406,1525,1520,"0",69,55,0,396243
"4","23","4","DL","TPA","ATL",1350,96,406,1526,1515,"0",69,55,0,396248
"4","23","4","WN","TPA","ATL",1425,95,406,1600,1603,"1",69,55,0,396328
"4","23","4","DL","ATL","TPA",1430,85,406,1555,1555,"0",69,55,0,396335
"4","23","4","DL","TPA","ATL",1445,99,406,1624,1610,"0",69,55,0,396358
"4","23","4","WN","ATL","TPA",1525,95,406,1700,1647,"0",69,55,0,396465
"4","23","4","DL","ATL","TPA",1535,85,406,1700,1653,"0",69,55,0,396492
"4","23","4","DL","TPA","ATL",1540,94,406,1714,1705,"0",69,55,0,396501
"4","23","4","WN","ATL","TPA",1630,95,406,1805,1754,"0",69,55,0,396617
"4","23","4","DL","ATL","TPA",1635,88,406,1803,1801,"0",69,55,0,396638
"4","23","4","DL","TPA","ATL",1645,101,406,1826,1830,"1",69,55,0,396656
"4","23","4","WN","TPA","ATL",1650,95,406,1825,1826,"1",69,55,0,396664
"4","23","4","DL","ATL","TPA",1735,87,406,1902,1846,"0",69,55,0,396766
"4","23","4","DL","TPA","ATL",1755,101,406,1936,1924,"0",69,55,0,396818
"4","23","4","DL","TPA","ATL",1845,104,406,2029,2009,"0",69,55,0,396908
"4","23","4","DL","ATL","TPA",1859,85,406,2024,2037,"1",69,55,0,396925
"4","23","4","DL","TPA","ATL",1945,95,406,2120,2119,"0",69,55,0,397039
"4","23","4","WN","TPA","ATL",2000,95,406,2135,2134,"0",69,55,0,397063
"4","23","4","WN","ATL","TPA",2025,90,406,2155,2157,"1",69,55,0,397090
"4","23","4","DL","ATL","TPA",2040,87,406,2207,2202,"0",69,55,0,397115
"4","23","4","DL","ATL","TPA",2150,88,406,2318,2304,"0",69,55,0,397220
"4","23","4","WN","ATL","TPA",2215,90,406,2345,2346,"1",69,55,0,397252
"4","23","4","DL","ATL","TPA",2310,82,406,32,17,"0",69,55,0,397298
"4","24","5","DL","TPA","ATL",515,85,406,640,644,"1",76,48,0,397309
"4","24","5","WN","TPA","ATL",615,90,406,745,738,"0",76,48,0,397440
"4","24","5","DL","TPA","ATL",620,88,406,748,743,"0",76,48,0,397453
"4","24","5","DL","ATL","TPA",725,81,406,846,839,"0",76,48,0,397560
"4","24","5","DL","TPA","ATL",730,101,406,911,901,"0",76,48,0,397586
"4","24","5","WN","TPA","ATL",815,90,406,945,945,"0",76,48,0,397661
"4","24","5","WN","ATL","TPA",825,90,406,955,934,"0",76,48,0,397697
"4","24","5","DL","TPA","ATL",825,102,406,1007,953,"0",76,48,0,397704
"4","24","5","DL","ATL","TPA",830,80,406,950,942,"0",76,48,0,397727
"4","24","5","DL","ATL","TPA",930,85,406,1055,1051,"0",76,48,0,397826
"4","24","5","DL","TPA","ATL",940,94,406,1114,1112,"0",76,48,0,397851
"4","24","5","WN","ATL","TPA",1025,90,406,1155,1159,"1",76,48,0,397969
"4","24","5","DL","ATL","TPA",1025,88,406,1153,1148,"0",76,48,0,397972
"4","24","5","DL","TPA","ATL",1040,92,406,1212,1156,"0",76,48,0,398001
"4","24","5","DL","ATL","TPA",1135,83,406,1258,1247,"0",76,48,0,398134
"4","24","5","DL","TPA","ATL",1140,95,406,1315,1304,"0",76,48,0,398141
"4","24","5","DL","ATL","TPA",1230,85,406,1355,1342,"0",76,48,0,398258
"4","24","5","DL","TPA","ATL",1245,95,406,1420,1413,"0",76,48,0,398290
"4","24","5","WN","TPA","ATL",1315,95,406,1450,1432,"0",76,48,0,398340
"4","24","5","DL","ATL","TPA",1330,88,406,1458,1439,"0",76,48,0,398360
"4","24","5","WN","ATL","TPA",1350,95,406,1525,1505,"0",76,48,0,398413
"4","24","5","DL","TPA","ATL",1350,96,406,1526,1528,"1",76,48,0,398418
"4","24","5","WN","TPA","ATL",1425,95,406,1600,1548,"0",76,48,0,398498
"4","24","5","DL","ATL","TPA",1430,85,406,1555,1543,"0",76,48,0,398504
"4","24","5","DL","TPA","ATL",1445,99,406,1624,1611,"0",76,48,0,398527
"4","24","5","WN","ATL","TPA",1525,95,406,1700,1653,"0",76,48,0,398634
"4","24","5","DL","ATL","TPA",1535,85,406,1700,1649,"0",76,48,0,398661
"4","24","5","DL","TPA","ATL",1540,94,406,1714,1659,"0",76,48,0,398671
"4","24","5","WN","ATL","TPA",1630,95,406,1805,1825,"1",76,48,0,398786
"4","24","5","DL","ATL","TPA",1635,88,406,1803,1936,"1",76,48,0,398803
"4","24","5","DL","TPA","ATL",1645,101,406,1826,1812,"0",76,48,0,398825
"4","24","5","WN","TPA","ATL",1650,95,406,1825,1819,"0",76,48,0,398834
"4","24","5","DL","ATL","TPA",1735,87,406,1902,1848,"0",76,48,0,398934
"4","24","5","DL","TPA","ATL",1755,101,406,1936,1933,"0",76,48,0,398983
"4","24","5","DL","TPA","ATL",1845,104,406,2029,2132,"1",76,48,0,399076
"4","24","5","DL","ATL","TPA",1859,85,406,2024,2036,"1",76,48,0,399097
"4","24","5","DL","TPA","ATL",1945,95,406,2120,2106,"0",76,48,0,399211
"4","24","5","WN","TPA","ATL",2000,95,406,2135,2235,"1",76,48,0,399234
"4","24","5","WN","ATL","TPA",2025,90,406,2155,2200,"1",76,48,0,399261
"4","24","5","DL","ATL","TPA",2040,87,406,2207,2153,"0",76,48,0,399285
"4","24","5","DL","ATL","TPA",2150,88,406,2318,2308,"0",76,48,0,399390
"4","24","5","WN","ATL","TPA",2215,90,406,2345,2328,"0",76,48,0,399424
"4","24","5","DL","ATL","TPA",2310,82,406,32,17,"0",76,48,0,399468
"4","25","6","DL","TPA","ATL",520,83,406,643,641,"0",79,59,0.92,399481
"4","25","6","DL","TPA","ATL",620,87,406,747,754,"1",79,59,0.92,399587
"4","25","6","WN","TPA","ATL",630,90,406,800,806,"1",79,59,0.92,399616
"4","25","6","DL","ATL","TPA",725,80,406,845,849,"1",79,59,0.92,399709
"4","25","6","DL","TPA","ATL",730,98,406,908,950,"1",79,59,0.92,399722
"4","25","6","WN","TPA","ATL",820,90,406,950,1032,"1",79,59,0.92,399800
"4","25","6","DL","TPA","ATL",825,99,406,1004,1039,"1",79,59,0.92,399813
"4","25","6","DL","ATL","TPA",830,79,406,949,1017,"1",79,59,0.92,399819
"4","25","6","WN","ATL","TPA",840,85,406,1005,1022,"1",79,59,0.92,399843
"4","25","6","DL","ATL","TPA",930,85,406,1055,1114,"1",79,59,0.92,399928
"4","25","6","DL","TPA","ATL",940,92,406,1112,1115,"1",79,59,0.92,399939
"4","25","6","DL","ATL","TPA",1025,86,406,1151,1212,"1",79,59,0.92,400038
"4","25","6","WN","ATL","TPA",1035,90,406,1205,1212,"1",79,59,0.92,400070
"4","25","6","WN","TPA","ATL",1035,90,406,1205,1211,"1",79,59,0.92,400071
"4","25","6","DL","TPA","ATL",1040,90,406,1210,1230,"1",79,59,0.92,400074
"4","25","6","DL","ATL","TPA",1135,81,406,1256,1304,"1",79,59,0.92,400194
"4","25","6","DL","TPA","ATL",1140,94,406,1314,1331,"1",79,59,0.92,400198
"4","25","6","WN","TPA","ATL",1140,90,406,1310,1337,"1",79,59,0.92,400202
"4","25","6","DL","ATL","TPA",1230,84,406,1354,1406,"1",79,59,0.92,400304
"4","25","6","DL","TPA","ATL",1245,95,406,1420,1430,"1",79,59,0.92,400322
"4","25","6","DL","ATL","TPA",1330,87,406,1457,1447,"0",79,59,0.92,400393
"4","25","6","WN","ATL","TPA",1345,95,406,1520,1713,"1",79,59,0.92,400431
"4","25","6","DL","TPA","ATL",1350,95,406,1525,1521,"0",79,59,0.92,400442
"4","25","6","DL","ATL","TPA",1430,84,406,1554,1545,"0",79,59,0.92,400515
"4","25","6","DL","TPA","ATL",1445,98,406,1623,1618,"0",79,59,0.92,400530
"4","25","6","WN","TPA","ATL",1530,95,406,1705,1712,"1",79,59,0.92,400631
"4","25","6","WN","ATL","TPA",1535,90,406,1705,1648,"0",79,59,0.92,400643
"4","25","6","DL","ATL","TPA",1535,85,406,1700,1655,"0",79,59,0.92,400644
"4","25","6","DL","TPA","ATL",1540,94,406,1714,1657,"0",79,59,0.92,400651
"4","25","6","WN","ATL","TPA",1630,95,406,1805,1801,"0",79,59,0.92,400747
"4","25","6","DL","ATL","TPA",1635,87,406,1802,1747,"0",79,59,0.92,400755
"4","25","6","WN","TPA","ATL",1640,95,406,1815,2128,"1",79,59,0.92,400765
"4","25","6","DL","TPA","ATL",1645,99,406,1824,1821,"0",79,59,0.92,400771
"4","25","6","DL","ATL","TPA",1735,86,406,1901,1926,"1",79,59,0.92,400858
"4","25","6","DL","TPA","ATL",1755,99,406,1934,2124,"1",79,59,0.92,400903
"4","25","6","WN","TPA","ATL",1825,100,406,2005,2201,"1",79,59,0.92,400944
"4","25","6","DL","TPA","ATL",1845,101,406,2026,2133,"1",79,59,0.92,400965
"4","25","6","DL","ATL","TPA",1859,83,406,2022,2052,"1",79,59,0.92,400985
"4","25","6","WN","ATL","TPA",1935,95,406,2110,2057,"0",79,59,0.92,401058
"4","25","6","DL","TPA","ATL",1945,94,406,2119,2137,"1",79,59,0.92,401072
"4","25","6","WN","ATL","TPA",2035,90,406,2205,2209,"1",79,59,0.92,401093
"4","25","6","DL","ATL","TPA",2040,86,406,2206,2205,"0",79,59,0.92,401100
"4","25","6","DL","ATL","TPA",2150,86,406,2316,2303,"0",79,59,0.92,401193
"4","25","6","DL","ATL","TPA",2250,83,406,13,7,"0",79,59,0.92,401236
"4","26","7","DL","TPA","ATL",520,85,406,645,644,"0",83,57,0,401249
"4","26","7","DL","TPA","ATL",620,88,406,748,743,"0",83,57,0,401362
"4","26","7","DL","ATL","TPA",725,81,406,846,845,"0",83,57,0,401462
"4","26","7","DL","TPA","ATL",730,101,406,911,857,"0",83,57,0,401487
"4","26","7","WN","TPA","ATL",820,90,406,950,1002,"1",83,57,0,401568
"4","26","7","DL","TPA","ATL",825,102,406,1007,957,"0",83,57,0,401587
"4","26","7","DL","ATL","TPA",835,80,406,955,952,"0",83,57,0,401615
"4","26","7","DL","ATL","TPA",930,85,406,1055,1046,"0",83,57,0,401712
"4","26","7","DL","TPA","ATL",940,94,406,1114,1104,"0",83,57,0,401733
"4","26","7","WN","ATL","TPA",1025,90,406,1155,1146,"0",83,57,0,401847
"4","26","7","DL","ATL","TPA",1025,88,406,1153,1140,"0",83,57,0,401853
"4","26","7","DL","TPA","ATL",1040,92,406,1212,1204,"0",83,57,0,401877
"4","26","7","WN","TPA","ATL",1110,90,406,1240,1238,"0",83,57,0,401957
"4","26","7","DL","ATL","TPA",1135,83,406,1258,1247,"0",83,57,0,402010
"4","26","7","DL","TPA","ATL",1140,95,406,1315,1308,"0",83,57,0,402017
"4","26","7","DL","ATL","TPA",1230,85,406,1355,1343,"0",83,57,0,402133
"4","26","7","DL","TPA","ATL",1245,95,406,1420,1411,"0",83,57,0,402168
"4","26","7","WN","TPA","ATL",1315,95,406,1450,1450,"0",83,57,0,402215
"4","26","7","DL","ATL","TPA",1330,88,406,1458,1439,"0",83,57,0,402235
"4","26","7","WN","ATL","TPA",1350,95,406,1525,1514,"0",83,57,0,402288
"4","26","7","DL","TPA","ATL",1350,96,406,1526,1514,"0",83,57,0,402293
"4","26","7","WN","TPA","ATL",1425,95,406,1600,1557,"0",83,57,0,402372
"4","26","7","DL","ATL","TPA",1430,85,406,1555,1544,"0",83,57,0,402379
"4","26","7","DL","TPA","ATL",1445,99,406,1624,1605,"0",83,57,0,402401
"4","26","7","WN","ATL","TPA",1525,95,406,1700,1646,"0",83,57,0,402507
"4","26","7","DL","ATL","TPA",1535,85,406,1700,1653,"0",83,57,0,402535
"4","26","7","DL","TPA","ATL",1540,94,406,1714,1710,"0",83,57,0,402542
"4","26","7","WN","ATL","TPA",1630,95,406,1805,1749,"0",83,57,0,402658
"4","26","7","DL","ATL","TPA",1635,88,406,1803,1756,"0",83,57,0,402678
"4","26","7","DL","TPA","ATL",1645,101,406,1826,1809,"0",83,57,0,402696
"4","26","7","WN","TPA","ATL",1650,95,406,1825,1820,"0",83,57,0,402706
"4","26","7","DL","ATL","TPA",1735,87,406,1902,1849,"0",83,57,0,402805
"4","26","7","DL","TPA","ATL",1755,101,406,1936,1925,"0",83,57,0,402856
"4","26","7","DL","TPA","ATL",1845,104,406,2029,2012,"0",83,57,0,402946
"4","26","7","DL","ATL","TPA",1859,85,406,2024,2020,"0",83,57,0,402966
"4","26","7","DL","TPA","ATL",1945,95,406,2120,2117,"0",83,57,0,403081
"4","26","7","WN","TPA","ATL",2000,95,406,2135,2124,"0",83,57,0,403102
"4","26","7","WN","ATL","TPA",2025,90,406,2155,2211,"1",83,57,0,403130
"4","26","7","DL","ATL","TPA",2040,87,406,2207,2206,"0",83,57,0,403153
"4","26","7","DL","ATL","TPA",2150,88,406,2318,2304,"0",83,57,0,403260
"4","26","7","WN","ATL","TPA",2215,90,406,2345,2336,"0",83,57,0,403291
"4","26","7","DL","ATL","TPA",2310,82,406,32,20,"0",83,57,0,403338
"4","27","1","DL","TPA","ATL",520,85,406,645,641,"0",71,51,0,403353
"4","27","1","WN","TPA","ATL",615,90,406,745,746,"1",71,51,0,403481
"4","27","1","DL","TPA","ATL",620,88,406,748,751,"1",71,51,0,403494
"4","27","1","DL","ATL","TPA",725,81,406,846,858,"1",71,51,0,403612
"4","27","1","DL","TPA","ATL",730,101,406,911,911,"0",71,51,0,403640
"4","27","1","WN","TPA","ATL",815,90,406,945,944,"0",71,51,0,403706
"4","27","1","WN","ATL","TPA",825,90,406,955,940,"0",71,51,0,403742
"4","27","1","DL","TPA","ATL",825,102,406,1007,949,"0",71,51,0,403743
"4","27","1","DL","ATL","TPA",830,80,406,950,957,"1",71,51,0,403770
"4","27","1","DL","ATL","TPA",930,85,406,1055,1050,"0",71,51,0,403873
"4","27","1","DL","TPA","ATL",940,94,406,1114,1110,"0",71,51,0,403898
"4","27","1","WN","ATL","TPA",1025,90,406,1155,1139,"0",71,51,0,404013
"4","27","1","DL","ATL","TPA",1025,88,406,1153,1153,"0",71,51,0,404021
"4","27","1","DL","TPA","ATL",1040,92,406,1212,1201,"0",71,51,0,404045
"4","27","1","WN","TPA","ATL",1110,90,406,1240,1233,"0",71,51,0,404126
